"id","postingdate","username","permalink","header","posting_type","recipients","impact","likesfavorites","sharesretweets","reach"
"6747013160","2017-01-01T00:43:11.000000","elias_del_pozo","http://twitter.com/elias_del_pozo/statuses/815342569190256640","Genoeg gezien. Het is wel jammer dat het weer niet meewerkt. #vuurwerk https://t.co/e2U5It0J9Z","0","[]","1","0","0","38"
"6747013186","2017-01-01T00:43:06.000000","BrightestVoid","http://twitter.com/BrightestVoid/statuses/815342549330173952","@ForeverFrisian Mijn kat. Het vuurwerk maakte haar bang","1","[u'ForeverFrisian']","60","0","0","1"
"6747013195","2017-01-01T00:43:06.000000","Angeladallau","http://twitter.com/Angeladallau/statuses/815342547761561600","Ja ook ik had geweldig vuurwerk  https://www.instagram.com/p/BOs0ucHAHcB/","0","[]","1","0","0","104"
"6747013870","2017-01-01T00:44:23.000000","alleendoormarie","http://twitter.com/alleendoormarie/statuses/815342870018293760","RT @MarieVerhulst: Gelukkig nieuwjaar lieverds ","0","[]","1","0","8","127"
"6747013883","2017-01-01T00:44:18.000000","WybrenBakker","http://twitter.com/WybrenBakker/statuses/815342850510569472","RT @Europarl_NL: Gelukkig Nieuwjaar Europa!  https://t.co/1FCW4XJiqx","0","[]","1000","0","8","975"
"6747013887","2017-01-01T00:44:18.000000","puur_ik","http://twitter.com/puur_ik/statuses/815342849399156736","Gelukkig Nieuwjaar lieve volgers! Op een mooi jaar met meer liefde en respect voor elkaar en de wereld een stukje mooier maken ","0","[]","12","0","0","117"
"6747013937","2017-01-01T00:05:16.000000","weerzcgrou","http://twitter.com/weerzcgrou/statuses/815333028562108416","00:05h; Baro:1021.1 hPa; Temp:4.2 C; Chill:1.8 C; Wind:225 gr; 2.7 kn; vlaag:5.8 kn; Luchtvocht:99 %; Regen:0.0 mm/h","0","[]","1","0","0","56"
"6747013942","2017-01-01T00:04:21.000000","noej","http://twitter.com/noej/statuses/815332797598539776","@JokimDawar Dank :) Jij ook lieve Jokim. Met veel wind door je haar.","1","[u'JokimDawar']","60","0","0","1"
"6747013951","2017-01-01T00:00:51.000000","Opheusdensweer","http://twitter.com/Opheusdensweer/statuses/815331916832538630","00:00 Temperatuur 0,4 gr. C. Vochtigheid 99%. Barometer 1025,23 hPa, Falling. Wind 12,9 km/h ZW. Regen 0,0 mm.","0","[]","1","0","0","324"
"6747013915","2017-01-01T00:40:02.000000","_toetie","http://twitter.com/_toetie/statuses/815341774961016833","@PtrRkrs @SLECHTVOLK @vester71 @Geemigreerde Inmiddels ook, want te weinig wind. Maar al dagen mist. Ach, mistige afsluiting v mistig jaar ","1","[u'PtrRkrs']","12","0","0","1"
"6783557873","2017-01-25T15:44:32.000000","vulkaanrots","http://twitter.com/vulkaanrots/statuses/824266709972451329","Vragen van de NSB aan de minister van Algemene Zaken in 1938. Komt de stijl, de semantiek, je bekend voor? https://t.co/XOlERpY5rl","1","[u'vulkaanrots']","1","0","0","892"
"6783557747","2017-01-25T15:37:22.000000","Margareth_We","http://twitter.com/Margareth_We/statuses/824264904626606081","Meeste #zorg wordt gegeven door #mantelzorgers en #vrijwilligers http://vl-nieuws.nl/meeste-zorg-wordt-gegeven-door-mantelzorgers-en-vrijwilligers/","0","[]","60","0","0","1442"
"6779653844","2017-01-23T13:20:28.000000","FrankDePauw1","http://twitter.com/FrankDePauw1/statuses/823505678983634944","@chjanssens ALWEER moet @PSofficiel diestal v VLA transfer geld verdoezelen...LOL...vanaf 3e mandaat gaan ze taxen beginnen heffen @de_NVA","1","[u'chjanssens']","60","0","0","1"
"6783557725","2017-01-25T15:41:35.000000","Graafschapbieb","http://twitter.com/Graafschapbieb/statuses/824265967618453504","Ja, de #nationalevoorleesdagen zijn weer van start gegaan! Maja, Hanny, Els en vrijwilligers van #bibliotheek lezen https://twitter.com/i/web/status/824265967618453504 Quote: @OBSDeFontein: Juf Maja van de bieb las vandaag het boek 'de kleine walvis' voor aan groep 1/2 #nationalevoorleesdagen https://t.co/gCYD9cHcQm","0","[]","1","0","0","322"
"6783557365","2017-01-25T15:44:02.000000","p2000_alarm","http://twitter.com/p2000_alarm/statuses/824266585238016002","P2000 melding Ambulance: Ambulance met spoed naar Oosterhesselenstraat in 's-Gravenhage","0","[]","12","0","0","153"
"6783557806","2017-01-25T15:43:44.000000","dorien_visser","http://twitter.com/dorien_visser/statuses/824266510503936000","RT @Janssen76: We zoeken nog een top collega in de regio Brabant! https://lnkd.in/gGywYhM","0","[]","1","0","3","45"
"6783557671","2017-01-25T15:29:57.000000","JolandaHeredia","http://twitter.com/JolandaHeredia/statuses/824263041948782592","RT @netwerkFZ: De evenementencommissie heeft er gisteren weer 'n geslaagde avond van gemaakt. We stellen ze graag aan je voor. De https://t.co/QNQcdLBhMZ","0","[]","1","0","1","93"
"6783557675","2017-01-25T15:37:01.000000","OpinionFirstNL","http://twitter.com/OpinionFirstNL/statuses/824264817385078784","Door juist regelmatig te stemmen informeert u politici en beleidsmakers exact over wat u graag ziet gebeuren. http://bit.ly/2eELLAX","0","[]","1","0","0","65"
"6783557796","2017-01-25T15:43:42.000000","KampenNL","http://twitter.com/KampenNL/statuses/824266501259743234","Diep van binnen wist Aline dat ze een mooi verhaal te pakken had http://bit.ly/2jZxhwW","0","[]","60","0","0","1160"
"6783557811","2017-01-25T15:40:41.000000","DrZakky","http://twitter.com/DrZakky/statuses/824265741084016642","@MyFavsTrash @Booliano daaaaaamn Daniel","1","[u'MyFavsTrash']","1","0","0","1"
"6852896519","2017-02-26T20:52:53.000000","gmlageveen","http://twitter.com/gmlageveen/statuses/835940720766816256","RT @PartijvdDieren: En voorts zijn we van mening dat er einde moet komen aan de bio-industrie! #PlanB Weten wat #PvdD verder wil? Check https://t.co/9V1l59B3F3","0","[]","1","0","93","100"
"6852896430","2017-02-26T20:53:11.000000","frisian1","http://twitter.com/frisian1/statuses/835940798294294529","@r_snoek Dan kunt u van de #gemeente vernemen dat zij niet thuis geeft bij #hinder en #overlast van.......#houtstoken.","1","[u'r_snoek']","12","0","0","1"
"6852896542","2017-02-26T20:53:11.000000","ndnl","http://twitter.com/ndnl/statuses/835940796679368704","Abortusboot heeft Guatemala verlaten: PUERTO QUETZAL (ANP) - De omstreden abortusboot van de organisatie https://twitter.com/i/web/status/835940796679368704","0","[]","1000","0","0","10195"
"6852896573","2017-02-26T20:52:36.000000","L3nt3m31sje","http://twitter.com/L3nt3m31sje/statuses/835940648343728129","RT @victorginori: Herman aan dates: Heb je ooit relatie gehad. Alle vijf: nee. Passive-aggressive voice-over: ""Stond in mijn brief, had je","0","[]","1","0","1","82"
"6852896568","2017-02-26T20:52:53.000000","jildauz","http://twitter.com/jildauz/statuses/835940722796806146","RT @secretarynl: Is 'robotisering nu wel of niet een rele bedreiging voor secretaresses? Zo blijf jij de secretaresse robot voor: https://t.co/tuoKyQEWRw","0","[]","12","0","1","375"
"6852896609","2017-02-26T20:53:10.000000","wisselstoring","http://twitter.com/wisselstoring/statuses/835940793458253825","@toepasselijk HOUD JE BEK   1) kikkervisjes 2) foto-ontwikkeling 3) pol pot 4) queer representatie in in the flesh 5) de euro","1","[u'toepasselijk']","1000","0","0","1"
"6852896636","2017-02-26T20:53:10.000000","Justinvdb_","http://twitter.com/Justinvdb_/statuses/835940792405475329","RT @CobraaDennis: 2 goden voor de 3v3 IW am?","0","[]","1","0","1","15"
"6852896218","2017-02-26T20:53:01.000000","oceanwlw","http://twitter.com/oceanwlw/statuses/835940755667578880","@STRESSEDMEMES biologie! en ik wil zo graag naar milieukunde maar ik ben helemaal niet goed in scheikunde&wiskunde :-(","1","[u'STRESSEDMEMES']","1","0","0","1"
"6852896254","2017-02-26T20:53:00.000000","VoetbalPrimeur","http://twitter.com/VoetbalPrimeur/statuses/835940749820702720","PSV-middenvelder geeft droom op: 'Kampioenschap is een mission impossible' : http://bit.ly/2lnX8g4 #PSV #Feyenoord","0","[]","1000","0","0","56628"
"6852896106","2017-02-26T20:53:02.000000","JohnVrolijks","http://twitter.com/JohnVrolijks/statuses/835940758976925696","RT @hnwijchen: De Wurmensoppers vieren carnaval in Cafesterij De Toekomst - Horecanieuws Wijchen http://www.horecanieuwswijchen.nl/de-wurmensoppers-vieren-carnaval-cafeesterij-de-toekomst/#.WLIEljUCpis.twitter","0","[]","1","0","1","61"
"6936815432","2017-02-27T09:09:29.000000","KvK_NL","http://twitter.com/direct_messages/836126091353997315","Goeiemorgen, heb je bij Qredits zelf al een klacht ingediend? je zou het kunnen proberen bij de AFM maar de gemiddelde Nederlandse ...","2","[u'CasparBracke']","1000","","","1"
"6936815436","2017-02-24T10:50:34.000000","KvK_NL","http://twitter.com/direct_messages/835064365602734083","Je hebt onlangs contact met me gehad, wil je de enqute http://bit.ly/2kPgr5J invullen over mijn dienstverlening? ^KV","2","[u'maborasieraden']","1000","","","1"
"6936815441","2017-02-23T16:09:03.000000","KvK_NL","http://twitter.com/direct_messages/834782126771945476","Hoi Gerrit, het Handelsregister is openbaar, dit kun je beperken. http://bit.ly/L46HO6 ^PJ","2","[u'gerrIT_Stegeman']","1000","","","1"
"6936815445","2017-02-23T14:55:20.000000","KvK_NL","http://twitter.com/direct_messages/834763575239520259","Je hebt onlangs contact met me gehad, wil je de enqute http://bit.ly/2kLzEVT invullen over mijn dienstverlening? ^JP","2","[u'PierreSpaninks']","1000","","","1"
"6936815449","2017-02-23T14:00:13.000000","KvK_NL","http://twitter.com/direct_messages/834749706135826436","Goedemiddag, kan ik je helpen? ^PJ","2","[u'dutcharnoud']","1000","","","1"
"6936815144","2017-02-28T12:05:58.000000","xnoahozeman","http://twitter.com/direct_messages/836532895019847683","Okee, gaan we doen. Bedankt","2","[u'KvK_NL']","1","","","1"
"6936815148","2017-02-28T09:31:26.000000","Clubkop","http://twitter.com/direct_messages/836494003449315331","Mooi zo. Bedankt!","2","[u'KvK_NL']","12","","","1"
"6936815153","2017-02-27T18:59:35.000000","Clubkop","http://twitter.com/direct_messages/836274593887313924","Hallo, Kunnen jullie een afspraak ik gemaakt heb inzien? Ik heb de bevestigingsmail namelijk niet gekregen.  Aanstaande donderdag om 15:50 bij kvk Enschede.  Jeroen Booijink","2","[u'KvK_NL']","12","","","1"
"6936815157","2017-02-27T09:11:35.000000","CasparBracke","http://twitter.com/direct_messages/836126618917699587","Ja ik heb daar een klacht in gediend maar ben bang dat ze dit tegen mij gaan gebruiken en dan kan ik mijn benodigde startkrediet op mijn buik schrijven","2","[u'KvK_NL']","1","","","1"
"6936815162","2017-02-24T08:02:27.000000","DeDansproeverij","http://twitter.com/direct_messages/835022058555863043","Kan ik mijn eenmanszaak zomaar omzetten naar een stichting? Of moet die eerst uitgeschreven worden?","2","[u'KvK_NL']","1","","","1"
"6746966266","2017-01-01T00:00:30.000000","pietweett","http://twitter.com/pietweett/statuses/815331826466254848","Gelukkig Nieuwjaar voor alle volgers en bezoekers van mijn fotosite http://www.pietvdveen.nl","0","[]","12","0","0","274"
"6746966262","2017-01-01T00:00:30.000000","DeMooiUdenKrant","http://twitter.com/DeMooiUdenKrant/statuses/815331826759770112","DeMooiUdenKrant wenst iedereen een gelukkig en mooi 2017! - #Uden http://www.mooiuden.nl/lees/18541/gelukkig-nieuwjaar- https://t.co/IBFfd8MF0T","0","[]","1000","0","0","403"
"6746966271","2017-01-01T00:00:30.000000","erikvanrosmalen","http://twitter.com/erikvanrosmalen/statuses/815331825799364608","Gelukkig Nieuwjaar!!! #champagne #vuurwerk #oliebollen #enzovoorts","0","[]","60","0","0","1897"
"6746966321","2017-01-01T00:00:29.000000","thijsz__","http://twitter.com/thijsz__/statuses/815331821378535424","GELUKKIG NIEUWJAAR! Veel geluk komend jaar.","0","[]","1","0","0","293"
"6746966343","2017-01-01T00:00:50.000000","AaP_MeT_HoNgEr","http://twitter.com/AaP_MeT_HoNgEr/statuses/815331909853212672","Gelukkig nieuwjaar iedereen","0","[]","60","0","0","3774"
"6746966217","2017-01-01T00:00:04.000000","Criticaster2015","http://twitter.com/Criticaster2015/statuses/815331719444307968","Allen een gelukkig nieuwjaar en een gezond 2017.  https://youtu.be/Xwdwbmt0cmM #Erasmusbrug #Rotterdam","0","[]","12","0","0","553"
"6746966361","2017-01-01T00:00:49.000000","CoachSander","http://twitter.com/CoachSander/statuses/815331905361051648","Na elk begin, begint het einde. Na elke einde, begint iets nieuws. Gelukkig nieuwjaar! :-)","0","[]","250","0","0","3433"
"6746966213","2017-01-01T00:00:31.000000","rduinmayer","http://twitter.com/rduinmayer/statuses/815331833055428608","Gelukkig nieuwjaar!!! ## Happy New Year! ## Frohes Neues Jahr! ## Buon Capodanno! ## January 01, 2017 at 12:00AM","0","[]","60","0","0","997"
"6746966312","2017-01-01T00:00:51.000000","nokidding316","http://twitter.com/nokidding316/statuses/815331913888100352","..Gelukkig Nieuwjaar Allemaal....xxxx","0","[]","1","0","0","77"
"6746966378","2017-01-01T00:00:47.000000","ClauwJonas","http://twitter.com/ClauwJonas/statuses/815331897312247808","Happy New Year / Bonne Anne / Gelukkig Nieuwjaar! #HAPPYNEWYEAR #BonneAnnee #GelukkigNieuwjaar #gelukkig2017 #MyYear2017","0","[]","1","0","0","297"
"6785104001","2017-01-26T08:50:00.000000","karelvankoppen","http://twitter.com/karelvankoppen/statuses/824524777238958080","Dit vindt de @VVD 'normaal': Multinationals helpen belasting te ontwijken, waardoor de kleine belastingbetaler extra moet betalen. Pleur op!","0","[]","60","0","0","1202"
"6785103905","2017-01-26T08:48:00.000000","OccupySchagen","http://twitter.com/OccupySchagen/statuses/824524276082565120","RT @benadeelt: PvdA zal moeten wennen aan rol als kleinere partij ? tja de burger voelde zich niet meer vertegenwoordigd door de s https://t.co/BM5ByetEPz","0","[]","60","0","1","3079"
"6785104050","2017-01-26T08:49:59.000000","jees2009","http://twitter.com/jees2009/statuses/824524771086008321","@PolitiedocentC het woord van 2017!","1","[u'PolitiedocentC']","60","0","0","1"
"6785102704","2017-01-26T08:49:12.000000","marmool","http://twitter.com/marmool/statuses/824524575455268864","RT @EdvanHarlingen: En weer een IC die niet op Almere Buiten stopt! Hoe lang nog @NS_online? @ROVER_online","0","[]","12","0","3","100"
"6785104265","2017-01-26T08:49:53.000000","noordzeenieuws","http://twitter.com/noordzeenieuws/statuses/824524748663222272","RT @ZeezichtCcum: Afsluiting van een heerlijke frisse, winterse dag! Schitterend #nofilter #sunset https://t.co/5juVdIxDTf","0","[]","60","0","1","5262"
"6785104166","2017-01-26T08:49:55.000000","dinelecoeur","http://twitter.com/dinelecoeur/statuses/824524757194399744","Zo blij dat ie weg is. #Elias 'Veel protesterende docenten leven in het stenen onderwijstijdperk' http://s.vk.nl/t-a3138262/ via @volkskrant","0","[]","60","0","0","1311"
"6785104175","2017-01-26T08:49:35.000000","dburgersdijk","http://twitter.com/dburgersdijk/statuses/824524670393323520","RT @RTLGPMagazine: Groeten uit Daytona De eerste foto's uit de pits waar hard wordt gewerkt voor de 24 uursrace Bekijk alle foto's op https://t.co/KujRM6NiUk","0","[]","12","0","1","1396"
"6785104179","2017-01-26T08:49:11.000000","CornelisSonnema","http://twitter.com/CornelisSonnema/statuses/824524573232263172","'Moeder' Jinek is klaar met lastige tafelgast Jules Deelder http://s.parool.nl/t-a4453682/ via @parool","0","[]","12","0","0","216"
"6785104188","2017-01-26T08:49:59.000000","thorbeckestraat","http://twitter.com/thorbeckestraat/statuses/824524773803888641","RT @NS_VenS: Vandaag al meerdere #zakdoekjesleggers op heterdaad betrapt en bekeurd. Vaak zijn zij gelieerd aan criminele bendes. Geef hen","0","[]","60","0","46","2444"
"6785104351","2017-01-26T08:48:04.000000","alisha_degandt","http://twitter.com/alisha_degandt/statuses/824524289974136832","Na 4ki's magt nu wel lukken zenne  #4deoperatie","0","[]","1","0","0","35"
"6854897599","2017-02-27T16:53:15.000000","Weert_NT","http://twitter.com/Weert_NT/statuses/836242802824499200","#NieuwsTwitter Ajax boekt winst van 29,5 miljoen euro in eerste helft van seizoen http://ntwit.nl/NV9LNn #actueel","0","[]","12","0","0","438"
"6854897601","2017-02-27T16:53:08.000000","paoladegraaff","http://twitter.com/paoladegraaff/statuses/836242773523185664","RT @EWdeVlieger: Een politicus die andere partijen uitsluit is een werkweigeraar die op staande voet ontslagen moet worden","0","[]","1","0","140","82"
"6854897559","2017-02-27T16:53:10.000000","bootyroll","http://twitter.com/bootyroll/statuses/836242782213844992","meest complete standaard pakket van #interactieve #TV dat op de Nederlandse markt is #getithere #kkl http://ln.is/www.stipte.nl/T877X","0","[]","60","0","0","1558"
"6854897605","2017-02-27T16:52:07.000000","WouterDiemer","http://twitter.com/WouterDiemer/statuses/836242517242806272","@Rens_Blom Oei, veel geld voor een Wiko. Maar het is vast weer een topper.","1","[u'Rens_Blom']","1000","0","0","1"
"6854897496","2017-02-27T16:53:16.000000","Rotterdam_nt","http://twitter.com/Rotterdam_nt/statuses/836242808910438401","#NieuwsTwitter Ajax boekt winst van 29,5 miljoen euro in eerste helft van seizoen http://ntwit.nl/NV9LZZ #actueel","0","[]","12","0","0","483"
"6854897384","2017-02-27T16:53:19.000000","PJPPaul","http://twitter.com/PJPPaul/statuses/836242819467530242","#NieuwsTwitter Ajax boekt winst van 29,5 miljoen euro in eerste helft van seizoen http://ntwit.nl/NV9Lbq #actueel","0","[]","250","0","0","3740"
"6854897573","2017-02-27T16:53:09.000000","VerbeemenElissa","http://twitter.com/VerbeemenElissa/statuses/836242778577383425","RT @rosievancalster: Iedereen is aant skien en ik heb zelfs nog nooit een skielat aangeraakt","0","[]","1","0","832","73"
"6854897425","2017-02-27T16:51:53.000000","veranderwens","http://twitter.com/veranderwens/statuses/836242457327108096","@Gritter3 @cultuurerf @andledon @LetterRijn Moeten die bomen niet wat gesnoeid? #zonnepanelen","1","[u'Gritter3']","60","0","0","1"
"6854897421","2017-02-27T16:53:14.000000","RebelPinboard","http://twitter.com/RebelPinboard/statuses/836242800240910336","RT @Yamapama: Veel erger dan de verspreking van Wilders is dat Volkert nu gewoon vrij rondloopt.   Ga daar over janken.","0","[]","1","0","247","323"
"6854897452","2017-02-27T16:51:30.000000","YKerstjens","http://twitter.com/YKerstjens/statuses/836242361848070144","@shossontwits Wat een baal hooi zeg die man.","1","[u'shossontwits']","12","0","0","1"
"6936815147","2017-02-28T09:51:26.000000","AutoriteitCM","http://twitter.com/direct_messages/836499036693745667","Goedemorgen. ACM is gisteren een campagne gestart om ondernemers te waarschuwen voor 'lijnkaping' (http://ACM.nl/lijnkaping). Hoe meer ondernemers we kunnen bereiken, hoe beter. Zouden jullie onze visual en tekst ook willen verspreiden? Ik kan dit naar jullie mailen. Ik hoor het graag. Vriendelijke groet Bas Vermond","2","[u'KvK_NL']","60","","","1"
"6936815152","2017-02-28T09:16:51.000000","Clubkop","http://twitter.com/direct_messages/836490333546557445","Ah top, de laatste graag!","2","[u'KvK_NL']","12","","","1"
"6936815161","2017-02-24T09:52:09.000000","DeDansproeverij","http://twitter.com/direct_messages/835049667054424067","Het verschil begreep ik al. Alleen de vraag of ik kan switchen.  Heb inmiddels antwoord van een collega van jou: ja dat kan ;-)","2","[u'KvK_NL']","1","","","1"
"6936815165","2017-02-23T15:21:11.000000","gerrIT_Stegeman","http://twitter.com/direct_messages/834770084044369923","Ik sta als bestuurder van een vereniging ingeschreven nu contact een energie bedrijf ons via dat telefoon nummer. Mag de KvK gegevens daarvoor gebruikt worden","2","[u'KvK_NL']","1","","","1"
"6936815169","2017-02-23T06:55:18.000000","HRMarketeer","http://twitter.com/direct_messages/834642773206773765","Bedankt voor jullie reactie! Kunnen jullie mij laten weten wanneer het is opgelost? Nogmaals bedankt, Gr Deborah","2","[u'KvK_NL']","60","","","1"
"6936815170","2017-02-22T19:48:05.000000","Lauralennards","http://twitter.com/direct_messages/834474863851163652","Bedankt ga ik doen.","2","[u'KvK_NL']","1","","","1"
"6936815174","2017-02-22T12:43:38.000000","Lauralennards","http://twitter.com/direct_messages/834368046433234948","Het gaat om 60040874. Ik moet dus voor iedereen een inschrijfformulier invullen en daarnaast een toetredingsformulier voor de nieuwe mensen?","2","[u'KvK_NL']","1","","","1"
"6936815431","2017-02-27T09:31:53.000000","KvK_NL","http://twitter.com/direct_messages/836131727395409923","Als het goed is gaan ze daar professioneel mee om en zou dat geen invloed moeten hebben op een eventuele toekenning van krediet. Elke ...","2","[u'CasparBracke']","1000","","","1"
"6936815435","2017-02-24T12:10:31.000000","KvK_NL","http://twitter.com/direct_messages/835084485347639300","Je hebt onlangs contact met me gehad, wil je de enqute http://bit.ly/2kP9HEU invullen over mijn dienstverlening? ^KV","2","[u'casparterhorst']","1000","","","1"
"6936815439","2017-02-24T09:35:35.000000","KvK_NL","http://twitter.com/direct_messages/835045498511831043","Goedemorgen, ja wij hebben nu eenmaal  een deponering van de algemene voorwaarden.^JS","2","[u'Denisetweet1']","1000","","","1"
"6747279403","2017-01-01T08:22:01.000000","vdhnancy","http://twitter.com/vdhnancy/statuses/815458038886891521","Dat heeft ogen geopend","0","[]","1","0","0","65"
"6747279425","2017-01-01T08:16:09.000000","PascaleLovenier","http://twitter.com/PascaleLovenier/statuses/815456561023717376","Wereld reageert geschokt op nieuwe aanslag http://dlvr.it/N0xsfB https://t.co/moz4ngEMm4","0","[]","60","0","0","1124"
"6747279429","2017-01-01T07:52:03.000000","BLIKOPENER333","http://twitter.com/BLIKOPENER333/statuses/815450496412635136","RT @rinsjan: Passagiers voorkomen net op tijd dat piloot stomdronken opstijgt http://www.gva.be/cnt/dmf20161231_02652940/passagiers-voorkomen-net-op-tijd-dat-piloot-stomdronken-opstijgt @BLIKOPENER333","0","[]","1000","0","2","17379"
"6747279416","2017-01-01T08:42:42.000000","HubertDeMeulder","http://twitter.com/HubertDeMeulder/statuses/815463243271598080","Zware kettingbotsing in Duitsland: 6 doden http://www.gva.be/cnt/dmf20170101_02653200/zware-kettingbotsing-in-duitsland-6-doden","0","[]","1000","0","0","13256"
"6747279397","2017-01-01T08:38:47.000000","247robby","http://twitter.com/247robby/statuses/815462256821600256","#Deal Het #Bieden op de DJI #Phantom 4 #drone is #geopend op 2 Eurocent. (#Winkelwaarde 1799,00 Euro) https://goo.gl/rvx3yI","0","[]","60","0","0","1457"
"6747279434","2017-01-01T08:42:07.000000","Tilburg_BBB","http://twitter.com/Tilburg_BBB/statuses/815463096361725953","05 januari BitterBallenBorrel Den Haag - Netwerken met beUnited MeetMatch - OndernemersPartij - VoIP Telecom - https://twitter.com/i/web/status/815463096361725953","0","[]","1","0","0","32"
"6747279366","2017-01-01T08:30:17.000000","CODAapeldoorn","http://twitter.com/CODAapeldoorn/statuses/815460118481534977","Bekijk en beluister de nieuwjaarswens van CODA directeur @carinreinders: http://www.coda-apeldoorn.nl/actueel/nieuws/nieuwjaarswens-2017/","0","[]","250","0","0","6725"
"6747279371","2017-01-01T08:24:16.000000","Apeldoorn_BN","http://twitter.com/Apeldoorn_BN/statuses/815458605902106624","#Nijmegen Oliebollenrace in Tiel terug van weggeweest http://ntwit.nl/N0xyHF #nieuwstwitter","0","[]","12","0","0","658"
"6747279483","2017-01-01T08:42:39.000000","neefjessushi","http://twitter.com/neefjessushi/statuses/815463229845569536","Telegraaf.nl Meer slachtoffers bij Oogziekenhuis Telegraaf.nl Dit is het laatste gratis Premium artikel dat u kunt https://goo.gl/fb/465x9N","0","[]","1","0","0","37"
"6747279496","2017-01-01T08:41:28.000000","Pierovic01","http://twitter.com/Pierovic01/statuses/815462934088400897","Tientallen doden in nieuwjaarsnacht bij aanslag op nachtclub Istanbul http://nos.nl/l/2150949","0","[]","1","0","0","79"
"6777253992","2017-01-21T21:02:40.000000","FHinsenveld","http://twitter.com/FHinsenveld/statuses/822897219661692928","RT @bol_com_games: Kristalhelder geluid met de SX-6 Storm Stereo Headset voor de PS4, Xbox One en PC. Volg, RT voor een win&review https://t.co/pbui6bosH6","0","[]","1","0","646","59"
"6777250542","2017-01-21T21:00:18.000000","fabdeb2","http://twitter.com/fabdeb2/statuses/822896622757642240","Waarom hebben ze Sigrid niet afgebeeld op het strand? #moltalk #widm","0","[]","1","0","0","3"
"6777254403","2017-01-21T21:01:42.000000","OphelieED_","http://twitter.com/OphelieED_/statuses/822896976522055681","Ik vind een @YouTube-video leuk: http://youtu.be/bP-xATDUuG8?a A BOY BROKE MY HEART","0","[]","60","0","0","919"
"6777256089","2017-01-21T20:58:29.000000","nielsbakker49","http://twitter.com/nielsbakker49/statuses/822896166052446210","RT @EscapeGaming_YT: Wij zijn weer LIVE. Tune gezellig in. http://www.twitch.tv/escapegamingyt","0","[]","1","0","1","48"
"6777250942","2017-01-21T20:58:37.000000","tinekebudding01","http://twitter.com/tinekebudding01/statuses/822896202123460608","de roos van roos verzuipt bijna slaat dat op de titel ""einde verhaal"" #widm #moltalk","0","[]","1","0","0","2"
"6777251499","2017-01-21T20:55:30.000000","JolandaRooth","http://twitter.com/JolandaRooth/statuses/822895416635179009","RT @Arbeidsmarktadv: Onderzoek @ROAMaastricht wijst uit: 5 jaar na schoolverlaten heeft 86% een vaste baan en zit 62% nog steeds bij dez https://t.co/IBg9mHK9qf","0","[]","1","0","5","97"
"6777253336","2017-01-21T20:50:22.000000","julie_zels","http://twitter.com/julie_zels/statuses/822894123871047680","Damn @TinneOltmans & @juangerlo_prive  zingen mooi samen! Check Tinne haar instagram! Meer van dat aub <3","0","[]","1","0","0","4"
"6777253013","2017-01-21T20:02:41.000000","kicegxzmgizgp1","http://twitter.com/kicegxzmgizgp1/statuses/822882123648552960","babysitter next door in lingerie banged http://bit.ly/2jhlR4y","0","[]","1","0","0","379"
"6777259006","2017-01-21T20:52:22.000000","Roelvink7Dries","http://twitter.com/Roelvink7Dries/statuses/822894628542251008","@MikeVerweij hoe zit het met de ontwikkelingen rondom Neres","1","[u'MikeVerweij']","1","0","0","1"
"6777259024","2017-01-21T20:04:04.000000","VinkEveline","http://twitter.com/VinkEveline/statuses/822882470722932736","@ezeltjeprikje Bedoel je dat er altijd mensen ontevreden zullen zijn of dat het beleid nooit werkelijk zal veranderen?","1","[u'ezeltjeprikje']","1000","0","0","1"
"6853006593","2017-02-26T21:34:40.000000","willemand","http://twitter.com/willemand/statuses/835951237241581568","#Roemer wil eigenlijk zeggen: 'Wij kopen een Ferrari en u mag deze betalen.  #Klaver heeft liever een #Tesla want die zijn zo lekker groen.","0","[]","60","0","0","956"
"6853006661","2017-02-26T21:34:31.000000","Raymond_vd_Berg","http://twitter.com/Raymond_vd_Berg/statuses/835951197970448384","@DuBlanqeBogarde @RvanL Andere wedstrijd gekeken mannen?","1","[u'DuBlanqeBogarde']","12","0","0","1"
"6853006665","2017-02-26T21:35:15.000000","cdavandaag","http://twitter.com/cdavandaag/statuses/835951384717635587","@alexstrengholt @sybrandbuma Dank voor de steun Alex! Groet, #teamcda","1","[u'alexstrengholt']","1000","0","0","1"
"6853007637","2017-02-26T21:35:07.000000","ikbendewi","http://twitter.com/ikbendewi/statuses/835951348764061696","Schatten mijn vrienden me echt zo in dat ik me niet verdiep in politiek en af ga op uiterlijk?! *middel vinger gifje laadt niet*","1","[u'ikbendewi']","12","0","0","445"
"6853007660","2017-02-26T21:35:06.000000","BlindDaIey","http://twitter.com/BlindDaIey/statuses/835951343043022848","Tot wanneer duurt carnaval in het zuiden jongens? Ik heb zin in een feessie","0","[]","60","0","0","878"
"6853007668","2017-02-26T21:35:05.000000","Merel_E","http://twitter.com/Merel_E/statuses/835951340518051842","Jesse is een beetje als die meme van die Pawn Stars gast deze avond","0","[]","12","0","0","397"
"6853007646","2017-02-26T21:35:29.000000","Anky25","http://twitter.com/Anky25/statuses/835951439465820160","RT @sarah_lv: Overigens staan in Nederland alleen de boeren strak van de hormonen, getuige #bzv. In Nederlands vlees is dat verboden. #fyi","0","[]","12","0","7","140"
